"","RMSE","MAE","MAPE","MASE",""
"","RMSE","MAE","MAPE","MASE","WineMakerLoss"
"SVM_linear","0.588646952401293","0.458659061421791","8.51950428341026","0.719465194387123","83.9994530429347"
"SVM_polynomial","0.827255995219528","0.537393214129701","9.98727424168995","0.842969747654434","121.686171210756"
"SVM_radial","0.585024116527201","0.438474324557632","8.16115684389118","0.687802862051188","79.1204491863276"
"SVM_sigmoid","10.1373113027337","5.76784062553548","103.935000677588","9.04759313809487","2467.48759688073"
